stationId,stationName,stationLongitude,stationLatitude,parkingQRBikeCnt,parkingELECBikeCnt,total,goo,dong
ST-2970,4415. 미아초교버스승강장,127.0219803,37.61207962,0,0,0,성북구,길음1동
ST-3045,4417. 성북청소년문화의집,127.0087662,37.61566925,0,0,0,성북구,정릉4동
ST-3046,4418. 종암동 동덕여대 제2생활관 앞,127.0333176,37.60108948,16,0,16,성북구,종암동
ST-3038,4419. 성북구 한예종 캠퍼스 본관,127.0561829,37.60665131,17,0,17,성북구,석관동
ST-3039,4420. 성북구 한예종 캠퍼스 별관,127.0584793,37.60289764,5,0,5,성북구,석관동
ST-3158,4421. 롯데캐슬클라시아 입구 앞,127.0258942,37.60668945,18,1,19,성북구,길음2동
ST-2571,4452. 삼성SDS,127.0998535,37.51633835,12,0,12,송파구,잠실6동
ST-2572,4453. 위례중앙푸르지오 201동 앞,127.1432648,37.47434616,6,1,7,송파구,위례동
ST-2619,4454. 위례 포레샤인 1809동 부근,127.1526947,37.48687744,0,0,0,송파구,위례동
ST-2573,4456. 위례포레샤인 2310동 부근,127.136795,37.4745636,3,0,3,송파구,위례동
ST-2574,4457. 아산병원 기숙사 부근,127.1091309,37.52478027,27,1,28,송파구,오륜동
ST-2575,4458. 가락2동주민센터 인근,127.1258926,37.49917603,12,1,13,송파구,가락본동
ST-2576,4460. 올림픽훼미리아파트 112동 앞,127.1186371,37.48807144,14,6,20,송파구,문정2동
ST-2577,4461. 한양3차아파트 3동 앞,127.1219406,37.50585175,3,2,5,송파구,송파2동
ST-2578,4462. 가락중학교 앞,127.1172867,37.50223541,0,1,1,송파구,송파2동
ST-2579,4463. 방이역 2번 출구,127.125946,37.50801468,2,0,2,송파구,방이1동
ST-2580,4464. 올림픽공원 북2문,127.1280441,37.52357483,13,4,17,송파구,오륜동
ST-2581,4465. 건영아파트앞 사거리,127.1246033,37.48245621,12,1,13,송파구,문정1동
ST-2582,4467. 한림연예예술고등학교,127.1327057,37.48488998,0,0,0,송파구,장지동
ST-2583,4468. 가락1동주민센터 ,127.1103287,37.49650955,15,2,17,송파구,가락1동
ST-2584,4469. 거여동 어울림아파트  102동앞,127.1437302,37.49198532,0,0,0,송파구,거여1동
ST-2585,4472. 송파파크데일 1단지 115동 건너편,127.159668,37.49763107,2,0,2,송파구,마천1동
ST-2586,4473. 마천금호어울림 1차 102동앞,127.1542969,37.49808884,0,0,0,송파구,마천2동
ST-2587,4474. 가락현대 1차 11동 앞,127.1266403,37.49146652,7,4,11,송파구,문정1동
ST-2588,4475. 송파파인타운 4단지 403동,127.1287842,37.48174286,0,0,0,송파구,장지동
ST-2589,4478. 문정근린공원2,127.1266708,37.4861145,4,0,4,송파구,문정1동
ST-2590,4479. 문정중학교,127.1306839,37.48827362,1,0,1,송파구,문정1동
ST-2591,4480. 가락시장 남1문 사거리,127.1174545,37.49201584,6,1,7,송파구,문정2동
ST-2592,4481. 올림픽공원 북2문 2,127.1275101,37.52397537,6,6,12,송파구,오륜동
ST-2593,4483. 잠실나들목4,127.084343,37.51632309,0,0,0,송파구,잠실2동
ST-2594,4484. 잠실나루역4번출구뒤,127.1036224,37.52080917,3,0,3,송파구,잠실6동
ST-2595,4485. 잠실나루역 고가하부,127.1043396,37.51988602,3,0,3,송파구,행정동
ST-2596,4486. 홈플러스 잠실점,127.103508,37.51613998,13,0,13,송파구,잠실6동
ST-2597,4488. 문현중.고등학교 사이,127.128624,37.48051071,1,0,1,송파구,장지동
ST-2598,4490. 송파파인타운 10단지 1005동,127.1320572,37.4777832,4,1,5,송파구,장지동
ST-2599,4491. 장지역 1번출구,127.1267853,37.47953415,6,0,6,송파구,장지동
ST-2600,4493. 마천사거리 2,127.1469421,37.49900436,4,0,4,송파구,마천2동
ST-2601,4496. 잠실 파크리오 120동 앞,127.1079407,37.51921082,2,0,2,송파구,행정동
ST-2602,4497. 아시아선수촌아파트 교차로,127.0792694,37.50679016,18,4,22,송파구,잠실7동
ST-2603,4499. 세양청마루 101동 앞,127.1365509,37.49236679,1,0,1,송파구,거여1동
ST-2759,4507. 신정제일시장,126.8549576,37.52124786,0,1,1,양천구,신정1동
ST-2760,4508. 유원목동아파트 103동 앞,126.8732071,37.52109528,7,2,9,양천구,신정2동
ST-2761,4509. 서울영상고교 입구,126.8592835,37.52198029,0,0,0,양천구,신정4동
ST-2762,4510. 신정네거리역 교차로,126.8522873,37.52175903,1,0,1,양천구,신정1동
ST-2763,4512. 목동13_14단지 사거리,126.8699875,37.5140686,0,0,0,양천구,신정6동
ST-2764,4514. 목동성당 앞,126.8693008,37.52319717,5,0,5,양천구,신정6동
ST-2765,4515. 동문굿모닝탑,126.8611755,37.51481247,19,1,20,양천구,신정7동
ST-2766,4516. 신진빌라,126.8300095,37.53528214,5,0,5,양천구,신월1동
ST-2767,4517. 성보하이드로빌딩,126.8331223,37.52893829,1,0,1,양천구,신월1동
ST-2768,4518. 청기와빌딩,126.8447495,37.52011108,2,0,2,양천구,신월2동
ST-2769,4519. 양원보도육교,126.8237381,37.53924561,1,0,1,양천구,신월3동
ST-2770,4520. 대성유니드아파트,126.8409576,37.52091599,13,0,13,양천구,신월4동
ST-2771,4522. 신곡시장,126.8416138,37.51779556,4,0,4,양천구,신월6동
ST-2772,4523. 구립양천어르신요양센터,126.8268127,37.51351166,9,0,9,양천구,신정3동
ST-2773,4526. 목동아파트2단지 222동 앞,126.8749847,37.53968811,3,0,3,양천구,목2동
ST-2774,4527. 목동신시가지아파트6단지,126.8847504,37.53684616,6,0,6,양천구,목5동
ST-2692,4528. 양천구청역 1번출구,126.8667984,37.51292038,0,0,0,양천구,신정7동
ST-2794,4530. 방아다리어린이공원,126.8288651,37.53936005,3,0,3,양천구,신월5동
ST-2844,4531. 목동아파트 613동 앞,126.8840866,37.53315735,7,0,7,양천구,목5동
ST-2879,4532. 목동현대아파트 후문 앞,126.8780594,37.5221405,1,0,1,양천구,신정2동
ST-2960,4535. 목동12단지 아파트,126.860405,37.51412201,6,1,7,양천구,신정7동
ST-2961,4536. 양천해누리체육공원,126.8738327,37.51174164,13,2,15,양천구,신정6동
ST-3047,4537. 서울남부지방검찰청 후문 ,126.8655548,37.52164078,0,2,2,양천구,신정1동
ST-3048,4538. 양천공영차고지,126.8371582,37.50922012,13,1,14,양천구,신정3동
ST-3059,4539. 목동7단지아파트 A상가,126.8657837,37.52624512,12,6,18,양천구,목1동
ST-3104,4540. 목동역 3번 출구,126.8644562,37.52653122,23,1,24,양천구,목1동
ST-3089,4541. 갈산문화예술센터,126.8698425,37.51097488,0,0,0,양천구,신정7동
ST-3146,4542. 월정초 사거리,126.8334122,37.53642654,6,1,7,양천구,신월1동
ST-3163,4543. 오목교역 6번 출구,126.8756714,37.5236702,24,2,26,양천구,목1동
ST-2806,4552. 코레일유통본사,126.9019775,37.52617645,5,7,12,영등포구,당산1동
ST-2807,4553. 당산삼성2차아파트,126.8986359,37.52762222,17,1,18,양천구,목5동
ST-2808,4555. 대림우성2차아파트,126.900177,37.49519348,17,5,22,영등포구,대림3동
ST-2563,4556. 리버뷰신안인스빌1차 후문,126.8885117,37.51374817,1,0,1,영등포구,문래동
ST-2564,4557. 리버뷰신안인스빌2차 후문,126.8902664,37.51288223,11,2,13,영등포구,문래동
ST-2809,4558. 대영중고 후문,126.9062653,37.50545502,7,1,8,영등포구,신길3동
ST-2810,4559. 신길역 2번출구,126.9169846,37.51756287,11,2,13,영등포구,영등포동
ST-2811,4560. 양평동성원아파트,126.8936539,37.53374481,0,1,1,영등포구,양평동
ST-2812,4561. 양평역 1번출구,126.8860016,37.52572632,10,1,11,영등포구,양평동
ST-2813,4563. 여의도 은하아파트,126.9344864,37.51850891,18,2,20,영등포구,여의동
ST-2814,4564. 63스퀘어,126.9396591,37.52070999,18,2,20,영등포구,여의동
ST-2815,4565. 영등포 신세계백화점,126.9036484,37.51803589,17,0,17,영등포구,영등포동
ST-2816,4566. 대림성원상떼빌아파트,126.8961563,37.5038414,6,2,8,영등포구,대림3동
ST-2817,4567. 한림대학교 강남성심병원 신관,126.90802,37.49128342,12,1,13,영등포구,대림1동
ST-2818,4568. 영등포로터리,126.9122086,37.51874924,11,0,11,영등포구,영등포동
ST-2819,4569. 힐스테이트클래시안아파트,126.9133453,37.50508881,6,2,8,영등포구,신길4동
ST-2820,4571. 문래동롯데캐슬아파트,126.8845978,37.51800156,6,0,6,영등포구,문래동
ST-2821,4573. 두산위브아파트,126.9121399,37.51470184,13,0,13,영등포구,영등포본동
ST-2822,4574. 영등포시장역 포레나영등포,126.9054031,37.52341461,4,1,5,영등포구,영등포동
ST-2823,4575. 대림동 e편한세상영등포아델포레,126.9083557,37.49582291,7,1,8,영등포구,대림1동
ST-2800,4576.보라매sk뷰 108동 앞,126.91745,37.50160599,2,0,2,영등포구,신길7동
ST-2801,4578.보라매sk뷰,126.9202805,37.50400543,10,2,12,영등포구,신길7동
ST-2643,4579. 국회의사당 본관,126.9140472,37.5325737,7,4,11,영등포구,여의동
ST-2644,4580. 국회3문,126.9131699,37.52974701,14,0,14,영등포구,여의동
ST-2645,4581. 국회소통관,126.9128952,37.53050232,4,0,4,영등포구,여의동
ST-2646,4582. 국회도서관,126.9181747,37.53054047,7,4,11,영등포구,여의동
ST-2647,4583. 의정관,126.9174728,37.53214645,11,0,11,영등포구,여의동
ST-2648,4584. 국회2문,126.9151077,37.52864075,14,1,15,영등포구,여의동
ST-2694,4585. 국회6문,126.9179916,37.53271866,12,4,16,영등포구,여의동
ST-2852,4588.양남사거리2,126.8904953,37.52194977,10,1,11,영등포구,양평동
ST-2899,4589. KRX한국거래소(1),126.9271164,37.52347946,14,0,14,영등포구,여의동
ST-2901,4591. 신길자이아파트,126.9158859,37.50601196,0,4,4,영등포구,신길7동
ST-2902,4592. 신길우성4차아파트,126.9176331,37.51283264,11,1,12,영등포구,영등포본동
ST-2920,4594. 양평교 영등포대여소,126.8903656,37.53972626,16,1,17,영등포구,양평동
ST-2958,4598. 오목교 동측 지하보도,126.8818359,37.52364349,1,0,1,영등포구,양평1동
ST-2959,4599. 대림우성아파트 사거리,126.9002914,37.49484634,8,3,11,영등포구,대림3동
ST-3011,4600. 영등포구 총괄 우체국,126.8944778,37.52915192,5,0,5,양천구,목5동
ST-3030,4601.양평역2번출구 뒤,126.8858414,37.5255661,6,1,7,영등포구,양평동
ST-2436,4602. 숙명여대앞 버스정류소 주변,126.9643021,37.54498672,2,3,5,용산구,청파동
ST-2866,4603. 한강GS에클라트 건너편 교통섬,126.9555588,37.53200531,1,1,2,용산구,한강로동
ST-2437,4604. 원효로다목적체육관 앞,126.9572372,37.5332222,11,3,14,용산구,원효로1동
ST-2438,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",126.9592209,37.51758957,8,3,11,용산구,이촌1동
ST-2439,4607. 국립중앙박물관 -용산가족공원 앞,126.9797134,37.52087784,17,2,19,용산구,서빙고동
ST-2440,4608. 국립중앙박물관 정문 앞,126.9776764,37.52145767,7,3,10,용산구,한강로동
ST-2441,4609. 파크타워 104동 앞,126.9720612,37.52330017,6,2,8,용산구,한강로동
ST-2442,4610. 한남나인원 105동 앞,127.0054169,37.53591919,13,4,17,용산구,한남동
ST-2443,4611. 국제루터교회 앞,127.0037613,37.54143906,3,3,6,용산구,한남동
ST-2444,4612. 한남 준 J.FSS 앞,127.0008469,37.53749847,7,3,10,용산구,한남동
ST-2445,4613. 서울갤러리아 앞,126.9994888,37.53599548,3,0,3,용산구,한남동
ST-2446,4615. 크라운호텔앞 버스정류소,126.9913788,37.53030014,0,2,2,용산구,이태원1동
ST-2447,4616. 신용산지하차도 앞,126.964119,37.53248215,10,7,17,용산구,한강로동
ST-2448,4617. 동원베네스트 건너편,126.9551163,37.52761078,3,1,4,용산구,한강로동
ST-2449,4618. 풍전아파트 건너편,126.9525299,37.53237915,3,0,3,용산구,원효로1동
ST-2450,4619. 한강트럼프월드3차 앞,126.96241,37.52301788,10,1,11,용산구,한강로동
ST-2451,4620. 삼각지역 14번 출구 앞(교통섬),126.974083,37.53528595,4,4,8,용산구,한강로동
ST-3054,4621. 남산도서관 앞,126.9820175,37.55240631,11,1,12,용산구,후암동
ST-2452,4622. 한강중학교 앞 버스정류장,126.9920883,37.5251503,7,2,9,용산구,서빙고동
ST-2453,4623. 라인프랜즈이태원점 앞,126.9961929,37.53453064,0,2,2,용산구,이태원1동
ST-2469,4625. 용산공원갤러리앞,126.9731903,37.5393219,2,2,4,용산구,한강로동
ST-2455,4627. 효창공원앞역 5번출구 옆,126.9635544,37.53851318,8,0,8,용산구,효창동
ST-2456,4629. 한강초교보도육교 앞,126.9645996,37.52544022,5,2,7,용산구,한강로동
ST-2880,4632. 용산 푸르지오 파크타운 1단지 앞,126.9958344,37.52529526,1,0,1,용산구,서빙고동
ST-2924,4633. 센트럴파크타워 앞,126.9661789,37.52703476,21,2,23,용산구,한강로동
ST-3056,4634. 이태원역 3번 출구,126.9946671,37.53440094,10,1,11,용산구,이태원1동
ST-3080,4636. 용산구꿈나무종합타운 앞,126.9656525,37.53786087,0,0,0,용산구,원효로1동
ST-3081,4637. 용산시티파크 101동 앞,126.9681931,37.52468109,1,0,1,용산구,한강로동
ST-3082,4638. 청파동삼거리 앞,126.9703827,37.54733658,2,1,3,용산구,청파동
ST-3083,4639. 동빙고근린공원,126.9837036,37.51794052,4,0,4,용산구,서빙고동
ST-3135,4640. 원효로2가 교차로,126.9622116,37.53577805,13,2,15,용산구,원효로1동
ST-3138,4641. 아메리칸센터,126.9734955,37.54039001,10,2,12,용산구,남영동
ST-3159,4642. 용산더프라임아파트 101동 앞,126.9705048,37.53930283,4,3,7,용산구,원효로1동
ST-2425,4652. 신사두산위브2차아파트 앞,126.9075928,37.59931564,3,0,3,은평구,신사1동
ST-2470,4653. 불광역 9번 출구 맞은편,126.9304886,37.61156845,7,1,8,은평구,불광1동
ST-2775,4657. 본 서부병원 교차로 사거리,126.9221573,37.60049438,4,1,5,은평구,응암1동
ST-2776,4658. 녹번역1번출구앞,126.9354248,37.60176849,9,0,9,은평구,녹번동
ST-2777,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),126.9199982,37.59750366,4,3,7,은평구,응암1동
ST-2778,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",126.9278641,37.61326218,2,0,2,은평구,불광1동
ST-2779,4665. 응암역3번 출구(서부경찰서 방면),126.91716,37.59967041,3,5,8,은평구,응암1동
ST-2780,4667. 폭포동입구 교차로,126.9301148,37.62962723,2,0,2,은평구,진관동
ST-2781,4668. 기자촌사거리,126.931778,37.63390732,0,0,0,은평구,진관동
ST-2782,4671. 청구성심병원 앞,126.9197998,37.62087631,11,2,13,은평구,갈현1동
ST-2783,4672. 준빌딩 앞,126.9195862,37.62205124,5,0,5,은평구,갈현1동
ST-2785,4674. 녹번역e편한세상 캐슬 정문 앞,126.9314804,37.60034561,4,0,4,은평구,응암1동
ST-2824,4676. 갈현1동 주민센터,126.9168854,37.62360764,1,0,1,은평구,갈현1동
ST-2825,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,126.9196243,37.59612656,1,0,1,은평구,응암2동
ST-2956,4678. 백련산로 녹번센트레빌 ,126.9265366,37.59954453,0,0,0,은평구,응암1동
ST-3028,4681.박석고개(은평소방서) 앞,126.9197693,37.62794495,5,0,5,은평구,진관동
ST-3058,4683. 은평 성모병원 사거리,126.9173584,37.63470078,7,3,10,은평구,진관동
ST-3076,4684. 응암2동주민센터 버스정류장(영락중학교 방면),126.9234924,37.59586716,10,1,11,은평구,응암2동
ST-3095,4685. DMC역 5번 출구(수색역 방향),126.9012985,37.57890701,12,0,12,은평구,증산동
ST-3126,4686. 우물골 근린공원,126.9253922,37.63406754,2,2,4,은평구,진관동
ST-3127,4687. 역촌센트레빌아파트 101동 앞,126.906723,37.60354233,16,3,19,은평구,신사1동
ST-3169,4689. 은평서해그랑블아파트앞,126.9065857,37.61705017,1,0,1,은평구,구산동
ST-3201,4690.은평뉴타운폭포동 힐스테이트4단지,126.933815,37.62834167,7,0,7,은평구,진관동
ST-2511,4703. 쌍용아파트2단지 정문,127.0126801,37.58131409,2,2,4,종로구,창신3동
ST-2565,4705. 웰니스센터(민방위교육장 앞),126.9891281,37.57752991,1,0,1,종로구,종로1·2·3·4가동
ST-2513,4707. 청계3가 사거리,126.9921188,37.56855774,6,0,6,종로구,종로1·2·3·4가동
ST-2472,4708. 조계사앞사거리,126.9828339,37.5721817,13,2,15,종로구,종로1·2·3·4가동
ST-2622,4709. 천지인 오피스텔 앞,126.9645157,37.60469818,5,0,5,종로구,평창동
ST-2473,4710. 자교교회 앞,126.9712372,37.58114624,4,0,4,종로구,청운효자동
ST-2427,4711. 올림픽기념 국민생활관 로터리,126.9993439,37.58983612,0,0,0,종로구,성북동
ST-2623,4713. 현대 뜨레비앙 아파트 앞,126.9906235,37.57528305,13,1,14,종로구,종로1·2·3·4가동
ST-2923,4715. 돈의문 박물관 마을,126.9695511,37.56883621,1,0,1,종로구,사직동
ST-3075,4718. 광화문역 6번출구 옆 A,126.9764328,37.56993103,7,0,7,종로구,사직동
ST-3090,4719. 종로문화원 건너편,126.9805069,37.57571411,6,0,6,종로구,종로1·2·3·4가동
ST-2624,4752. 삼성사이버빌리지아파트,126.964859,37.55891418,2,0,2,중구,중림동
ST-2514,4753. 시청역 10번출구,126.9726181,37.56284332,2,0,2,중구,소공동
ST-2430,4760. 서울역 7번출구,126.9736404,37.55664444,5,1,6,중구,회현동
ST-2516,4761. 중부경찰서앞사거리 건너편,126.9909515,37.56474304,3,4,7,중구,을지로동
ST-2517,4762. 국제빌딩,126.9825821,37.56693268,4,0,4,중구,명동
ST-2431,4765. 동대문디자인플라자,127.0094605,37.5683136,19,2,21,중구,광희동
ST-2432,4766. 서소문성지역사박물관,126.9687805,37.56024551,9,0,9,중구,중림동
ST-2518,4768. 서울도시건축전시관,126.9768372,37.5670166,6,5,11,중구,명동
ST-2519,4772. 중앙일보,126.972496,37.56253433,6,1,7,중구,소공동
ST-2520,4774. 을지로입구역 8번출구,126.981781,37.56590271,9,4,13,중구,명동
ST-2521,4775. 을지로지하쇼핑센터,126.9844513,37.56589127,5,0,5,중구,명동
ST-2522,4776. 신세계면세점,126.9809418,37.56005478,9,2,11,중구,회현동
ST-2805,4777. 약수동 주민센터,127.0091934,37.55281448,0,2,2,중구,약수동
ST-2523,4778. 대신파이낸스센터,126.9873962,37.56520844,20,8,28,중구,명동
ST-2433,4781. 브라운스위트레지던스,126.9680176,37.56147003,14,2,16,중구,중림동
ST-2434,4782. 서소문역사공원,126.9684906,37.56157303,13,5,18,중구,중림동
ST-2525,4784. 중부경찰서앞 사거리,126.9907684,37.56459045,7,0,7,중구,을지로동
ST-2526,4785. 롯데시티호텔,126.9877396,37.56689835,6,2,8,중구,명동
ST-2527,4791. 명동역9번 출구,126.9874954,37.56122589,5,1,6,중구,명동
